classification,group,server_path,size,sha256,git_path,reason
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13731,sub_house_id=166_go-to-an-apple.mp4_topdown.png",41590,d2dcf67bacc93e5ba8ef2c91fed916be4722bbb1f9c01b07b002b205d906fc68,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13757,sub_house_id=142_find-an-apple.mp4",580354,0f62fd995fe3844678a727fb3e0f6b583a84496c13ac70c5c011a2a9e2ab00b0,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13757,sub_house_id=142_find-an-apple.mp4_topdown.png",40515,1b7edb2b1c6a2ce04dc5401072dcca459130ff9928b7a7f4d0e7071009389389,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13761,sub_house_id=171_search-for-a-television.mp4",298886,76167c77549703338c74dc717310b1003231016876911f7fdbb8ab94964e2fe0,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13761,sub_house_id=171_search-for-a-television.mp4_topdown.png",39794,72094bf23cff3cb85440c57e7d2db4b91a0e8416a8d4b197c705f2a246f46964,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13807,sub_house_id=29_locate-a-mug.mp4",467405,531234f92186a4e631c73128a3c6e31883b0a1178faada2e99bdffb0bf59777b,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13807,sub_house_id=29_locate-a-mug.mp4_topdown.png",28970,fb01c197b541aba8565d0f5238a8ee20ca95f1f06f74c7fa9c1ed890874fae12,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13812,sub_house_id=137_navigate-to-a-television.mp4",185957,682dae61421b47e096ae1d593d8c46268325b0f3c6c93da488bd09a79a12d534,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13812,sub_house_id=137_navigate-to-a-television.mp4_topdown.png",32023,0bad9bc4587df493d61f5952097cf569c16bb6b297968516aa62aca2ad8cd272,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13818,sub_house_id=173_locate-a-trash-can.mp4",318492,849da01c17e5ef7e8033eb0c5f16bdb81fb6f09e995d652333ba1dbd07a155d1,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13818,sub_house_id=173_locate-a-trash-can.mp4_topdown.png",38225,cad4f97816823e5a346776f55bd648f8908a0ee1a6a04c8389861524480b0b50,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13819,sub_house_id=91_locate-a-trash-can.mp4",337971,bb58e331bb64522eb834a228ad5515126d335925fcf8f8b15a0ff3100d99756d,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13819,sub_house_id=91_locate-a-trash-can.mp4_topdown.png",45373,f8ba44ffc6a8a4679f2f5edcc587728a41b0adb972571caf41a532a26dfa6ae5,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13859,sub_house_id=86_find-a-bed.mp4",265657,818a588a0d3d9c6a7c91a83f66cf49635d58700c7ef9e640ef24c2d05396672a,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13859,sub_house_id=86_find-a-bed.mp4_topdown.png",48171,70a285a317204bb85d0af8480d5f785f0f6e801a62d9fc9f86a3ae11a3b42691,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13886,sub_house_id=162_navigate-to-a-bed.mp4",56762,03f9dd9d23d3c721747ef2f2770787fa50aa2d9c0a5dd911fe4532500fb25956,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13886,sub_house_id=162_navigate-to-a-bed.mp4_topdown.png",37339,1c6ccff0763880653645643464a69c66cb0df1506df6b43df394af1fe9f7cdcc,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13911,sub_house_id=90_search-for-a-sofa.mp4",173753,a4da8cdd76569a0b77a50022180a83507195fa9ef6684252aa6aeeeac19ea112,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13911,sub_house_id=90_search-for-a-sofa.mp4_topdown.png",43674,318e5940f0908157533e9659d6d931fe6bfdf10170962d339cc9fd4d61a50149,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13923,sub_house_id=139_navigate-to-a-television.mp4",330789,a4656a4d5dc5a15bf850caa179913fc0ca2633ff5a88aee963d432b53e86078e,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13923,sub_house_id=139_navigate-to-a-television.mp4_topdown.png",33602,c2f86ec0cc880a996741d8a55a68fd617a13c6cd7a4558d72909fe3f907f6076,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13931,sub_house_id=146_locate-a-houseplant.mp4",1376978,7543da8d0f1514ea950516451087de67d506fe1b4b7caedf5030378484a5992f,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13931,sub_house_id=146_locate-a-houseplant.mp4_topdown.png",41645,9c1d69fcfcca44126450f6e7ab317315a4054e42a22ad10af2cf25b5e9fe0afe,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13952,sub_house_id=144_locate-a-toilet.mp4",127487,3125c7c96f6da261bea7bd28d0dc928755ece13e507275b293032b4f11b25c37,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13952,sub_house_id=144_locate-a-toilet.mp4_topdown.png",29405,0e02ce27c74c394d993443aa8bf5c8e2f55bd0feadd41f17c2fe19b2714de597,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13968,sub_house_id=92_search-for-an-apple.mp4",275696,7bbaae0ae2d7624d0e78380779575c3fa5a54d6267fd900b9c8136c10b68eceb,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13968,sub_house_id=92_search-for-an-apple.mp4_topdown.png",21085,51ad2aa63532b67fa8e8664e7a498c406219d2fbd054943faa3ac811382c5688,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13980,sub_house_id=151_find-a-bed.mp4",176948,3405796b9345ee0d635f6eaffdf09574c7e1ae69c1edb61a651453468cb15873,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=13980,sub_house_id=151_find-a-bed.mp4_topdown.png",39382,7d53509eaccc4ab356940a6d836b93cf1051d6ec6b084d8c9f32c64cdf0cae39,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=14034,sub_house_id=149_search-for-a-houseplant.mp4",70808,66e7475108f44f070e3cb88c72168d02b05d09fc413ce1eb4b119d161f302767,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=14034,sub_house_id=149_search-for-a-houseplant.mp4_topdown.png",26831,d7d8a7511c948f21e0dec045c22bbd83633b2a120ade465db9dbd05e5e1dbbd0,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=14044,sub_house_id=174_go-to-a-trash-can.mp4",725353,3ba97bb55cb21c1f63b5eb52d527dac228da372fd7dde2996c73de69d604e7e2,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=14044,sub_house_id=174_go-to-a-trash-can.mp4_topdown.png",37497,1fb6117b58f2aef92eee5eb83ecc840b8bc84794b48d265f42a2337d4deac2a1,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=14064,sub_house_id=119_navigate-to-a-houseplant.mp4",347295,f4984d6c2822a076a54a6130a7c24be50cbe3c4f6e83a4ebb48ab7792162e167,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=14064,sub_house_id=119_navigate-to-a-houseplant.mp4_topdown.png",34042,abc7d79aac64633b67b4b03d4c99668975ba95c6768d885e3e7d97327892d134,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=14070,sub_house_id=158_search-for-an-alarm-clock.mp4",129356,9bd10cdaba91445807abccee53c7b50826cfbb4e53ad91be3c8207802b802e7d,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=14070,sub_house_id=158_search-for-an-alarm-clock.mp4_topdown.png",24362,648a7fc0ddbcccf629c51a7507e38a630eb974c74fe12b179120c9d650782619,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=14122,sub_house_id=70_navigate-to-a-toilet.mp4",191553,50afc3e975024d03d56101d078ec481804bb4c653fc4c9e3238513d11cdf81cd,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=14122,sub_house_id=70_navigate-to-a-toilet.mp4_topdown.png",46244,fcf15e579b0d2603171f960177ceeea9ef1ddc4d9c9440fbf61da051287ae0b3,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=14129,sub_house_id=94_locate-a-chair.mp4",269693,c3f801ebe2ae57f04868f6ece0346834b16ca8b2fadc2fe58a91b4f92ebb0e6e,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=14129,sub_house_id=94_locate-a-chair.mp4_topdown.png",36307,f6e908170b192f82196c1df9d4798b87333908b3cb5abd58d18438fb62979297,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=14168,sub_house_id=172_go-to-a-toilet.mp4",279057,d21853c80671498bc43ad2f519052186fb6af009703285ef9750fae1343030d8,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=14168,sub_house_id=172_go-to-a-toilet.mp4_topdown.png",42142,87c5fc857b70a14e006e754923ca90e9c7ee616260b99fa949763f71d78f3730,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=14172,sub_house_id=81_find-a-bowl.mp4",88963,e77603f07f0f1656563c45f0b7ff8aadb9dac54f9278183c97c4e8e4fb9170d4,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=14172,sub_house_id=81_find-a-bowl.mp4_topdown.png",34633,0c8484fa93473b6bc7af7ccf3a2bb26eef551dc76737eb81efd8d10ad175503e,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=14234,sub_house_id=59_search-for-a-spray-bottle.mp4",167474,c2627df01a8f2497acfcfb06bc1f8c50e47b9791a4f679c3eee0dcf28a1e4aa6,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=14234,sub_house_id=59_search-for-a-spray-bottle.mp4_topdown.png",28661,a0edf78c763076bce2f6875518068aff88c1025643dd273cdd4aea26ee63b74c,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=14263,sub_house_id=187_search-for-a-chair.mp4",328455,576a335e2afc3f5a1da4d68ef4ff7071d21a9af0cca70dbb469bac32913f11c5,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=14263,sub_house_id=187_search-for-a-chair.mp4_topdown.png",33216,1a49b1b799fa9d881ebbbff84d465d72e8a4a85c337c8e4227ada783b1eae7fe,,Raw video/image retained on server; no media uploaded.
PATH_HASH_ONLY,full200_media,"/nvme2/user/qyy/SafeVLA/eval/objectnav-full-minival-200-20260803-gpu0-w4/ObjectNavType/safevla-objectnav-full-minival-200-20260803-gpu0-w4/08_03_2026_01_16_39_731179/0_0_0_0_0_Success_task=ObjectNavType,house=14299,sub_house_id=97_go-to-a-houseplant.mp4",366753,039a0d6a8cdc82cd309c24469ba9eea05b1e6fd9de43e43e4e8aa7c88b09fa8a,,Raw video/image retained on server; no media uploaded.
